0
0
0
0
0
3
4
0
0
W
0
0
0
3
0
0
0
0
W
0
0
0
2
4
W
0
0
4
W
0
W
0
0
0
0
0
0
0
4
0
0
W
0
0
1nb
4
0
1
3
0
0
0
1
0
0
W
0
0
0
0
0
0
0
1
0
4
0
0
0
W
0
0
0
1
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
W
0
0
4
1
2
0
0
1
1
4
2
0
4
0
0
0
0
4
0
0
1
4
0
0
0
1
0
0
1
0
0
0
W
0
0
0
0
4b
0
0
0
0
0
0
0
0
1
2
0
0
0
1
1
0
0
1
4
1
0
1
1
1
1b
0
0
0
1
0
0
0
0
0
4
1
0
1
4
1
1
4
1
4
0
W
0
W
W
0
1
4
0
0
1
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
1
0
1
0
0
W
1lb
1
0
0
0
1
1lb
1
1
1
W
1
1
0
0
0
0
0
0
1
0
0
2
0
0
1
0
W
0
1
0
4
0
2
0
0
0
1
0
0
0
1
0
0
1
0
0
0
1
1
1
0
0
0
0
0
0
1
1
0
0
1
0
W
W
0
1
0
0
0
0
W
1
0
0
1
0
1
0
0
W
0
0
W
0
0
1
0
0
0
0
0
1
0
0
1
0
1
0
0
0
1
2
0
1
2
0
0
2
3
0
0
2
4
0
W
0
0
0
0
0
0
1
0
0
0
1
0
4
0
0
0
2
4
0
1
0
0
W
0
0
0
0
0
W
0
0
4
0
0
0
1
2
1lb
0
1
0
W
0
0
W
1
W
0
4
0
0
0
0
1
0
W
2
0
1
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
1
1
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
W
3
W
0
W
4
0
2
1
0
0
0
1
W
2
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
1
0
1
4
0
0
1
0
0
0
0
0
0
0
W
1
0
0
0
W
0
W
0
4
1
0
0
1
0
1
0
0
0
0
0
0
4
0
0
0
0
4
0
0
0
4
2b
0
0
0
0
0
0
W
0
0
2
0
0
1b
0
0
0
0
0
0
0
1
0
2
W
0
W
0
0
2
W
0
0
1
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
1
0
0
0
W
W
0
0
0
W
1
W
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1wd
1
0
2
0
0
0
0
0
0
0
1
0
0
0
4
0
0
0
0
0
0
0
1
W
0
4
0
1
W
0
0
0
0
0
0
1nb
W
1
0
0
0
0
1
0
0
0
0
0
0
0
2
0
0
1
0
0
0
0
4
0
0
0
0
0
1
W
2
0
0
1
0
0
1
W
0
4
0
4
0
0
1
4
2
0
0
1
0
0
W
0
1
0
1
2
0
1
0
0
0
0
0
0
1
0
3
0
0
0
4
0
0
0
0
1
W
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
W
0
4
0
0
W
0
0
0
0
0
0
0
0
0
0
0
3
0
4
0
2
0
4
0
0
1
0
0
0
0
0
1
1
0
0
0
0
1
1
1
0
0
6
0
1
0
W
0
1
0
1nb
0
0
W
0
0
2
0
0
0
1
0
0
0
0
0
4
2
0
0
0
0
0
0
1
0
W
0
0
0
W
W
1
0
0
1
0
0
0
0
0
4
0
W
0
0
0
0
4
0
2
4
1
0
3
W
0
0
0
2
0
1
2
W
1
0
0
2
0
0
0
0
1
0
0
0
3b
0
2
0
4
1
0
0
0
W
2
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
1
W
0
0
0
0
1
1lb
0
2
0
0
W
1
1
0
0
0
0
0
4
1
0
0
0
1
0
0
4
0
W
0
0
1
0
1
0
0
0
3
0
0
1
0
0
0
0
4
0
1
1
W
0
0
1
0
W
0
0
0
1
0
1
0
5
0
W
W
4
1
0
0
1
0
W
1
1b
W
1
0
0
0
1
0
0
W
0
0
0
0
0
0
W
0
0
0
0
1lb
1
0
0
0
0
0
W
0
0
0
W
4
0
0
0
0
0
0
0
1
4
1
4
0
0
0
0
0
0
4
0
0
0
0
1
0
W
0
0
1nb
1
4
1
0
2
0
0
0
1
0
0
0
0
0
0
0
1
1
0
0
0
4
1lb
0
0
0
0
W
0
1
0
0
W
0
0
2
0
1
0
0
W
0
0
0
0
0
0
